zipcode,state,totalValidRegistrations,ihpReferrals,ihpEligible,ihpAmount,FIP_disaster_count,average_project,approved_rate,pop_total,pop_white,pop_black,pop_latino,median_income,application_per_thousand,approval_per_thousand,pct_black,pct_white,pct_latino,non_white
71276,LA,30.0,28.0,10.0,21883.77,29.0,2188.377,0.3333333333333333,47.0,20.0,27.0,0.0,53580.0,0.0006382978723404256,0.0002127659574468085,0.574468085106383,0.425531914893617,0.0,0.574468085106383
71277,LA,138.0,81.0,33.0,77148.85,33.0,2337.84393939394,0.2391304347826087,1314.0,794.0,469.0,59.0,22395.0,0.0001050228310502283,2.511415525114155e-05,0.3569254185692542,0.604261796042618,0.04490106544901065,0.395738203957382
71279,LA,18.0,16.0,5.0,41431.27,33.0,8286.253999999999,0.2777777777777778,47.0,47.0,0.0,0.0,,0.0003829787234042553,0.00010638297872340425,0.0,1.0,0.0,0.0
71280,LA,344.0,274.0,98.0,514440.61,146.0,5249.393979591837,0.2848837209302325,5185.0,3828.0,1191.0,233.0,31323.0,6.634522661523626e-05,1.8900675024108003e-05,0.22970106075216973,0.7382835101253616,0.04493731918997107,0.26171648987463836
71282,LA,490.0,456.0,167.0,398426.28,87.0,2385.786107784431,0.3408163265306122,10285.0,3154.0,6971.0,189.0,19746.0,4.76421973748177e-05,1.6237238697131746e-05,0.6777831793874575,0.306660184735051,0.018376276130286827,0.6933398152649489
71286,LA,27.0,23.0,10.0,64966.94,57.0,6496.694,0.3703703703703703,1324.0,570.0,716.0,18.0,21083.0,2.039274924471299e-05,7.552870090634442e-06,0.540785498489426,0.43051359516616317,0.013595166163141994,0.5694864048338368
71291,LA,2466.0,1952.0,850.0,4705819.37,222.0,5536.2580823529415,0.3446877534468775,32670.0,27497.0,4303.0,701.0,34043.0,7.548209366391184e-05,2.6017753290480566e-05,0.13171104989286808,0.8416590143862871,0.02145699418426691,0.15834098561371288
71292,LA,2023.0,1597.0,524.0,1740392.9200000002,302.0,3321.3605343511454,0.2590212555610479,19200.0,15096.0,3462.0,854.0,25606.0,0.00010536458333333333,2.7291666666666665e-05,0.1803125,0.78625,0.04447916666666667,0.21375
71295,LA,1532.0,1370.0,778.0,4171727.17,283.0,5362.117185089975,0.5078328981723238,13799.0,8405.0,5287.0,111.0,23180.0,0.00011102253786506269,5.638089716646134e-05,0.38314370606565695,0.6091021088484673,0.008044061163852452,0.39089789115153273
71301,LA,7396.0,6387.0,1975.0,7790200.81,400.0,3944.4054734177216,0.2670362358031368,21634.0,8065.0,12448.0,749.0,19749.0,0.00034186927983729317,9.129148562447999e-05,0.5753905888878617,0.3727928261070537,0.03462142923176482,0.6272071738929463
71302,LA,6133.0,5428.0,1648.0,5905620.98,411.0,3583.507876213592,0.2687102559921734,13734.0,2070.0,11168.0,54.0,17171.0,0.00044655599242755204,0.0001199941750400466,0.8131644094946847,0.15072083879423329,0.003931847968545216,0.8492791612057667
71303,LA,26778.0,21760.0,897.0,2643311.09,758.0,2946.835105908584,0.0334976473224288,21189.0,12807.0,6901.0,854.0,33070.0,0.0012637689367124452,4.2333286139034405e-05,0.3256878569068857,0.6044173863797253,0.04030393128510076,0.3955826136202747
71309,LA,2.0,1.0,1.0,1639.0,46.0,1639.0,0.5,,,,,,,,,,,
71316,LA,6.0,4.0,2.0,10469.23,81.0,5234.615,0.3333333333333333,6.0,6.0,0.0,0.0,,0.001,0.0003333333333333333,0.0,1.0,0.0,0.0
71320,LA,19.0,17.0,6.0,22771.02,39.0,3795.17,0.3157894736842105,,,,,,,,,,,
71322,LA,848.0,757.0,190.0,535490.75,152.0,2818.3723684210527,0.2240566037735849,6612.0,3968.0,2413.0,63.0,18354.0,0.00012825166364186327,2.8735632183908045e-05,0.3649425287356322,0.6001209921355112,0.009528130671506351,0.3998790078644888
71323,LA,132.0,111.0,37.0,88383.13,39.0,2388.733243243244,0.2803030303030303,1601.0,1578.0,8.0,12.0,13544.0,8.244846970643348e-05,2.31105559025609e-05,0.004996876951905059,0.985633978763273,0.007495315427857589,0.014366021236727046
71324,LA,3.0,3.0,3.0,29941.51,39.0,9980.503333333332,1.0,,,,,,,,,,,
71325,LA,280.0,249.0,107.0,332604.64,79.0,3108.4545794392525,0.3821428571428571,1404.0,808.0,401.0,9.0,16783.0,0.00019943019943019944,7.621082621082621e-05,0.28561253561253563,0.5754985754985755,0.00641025641025641,0.42450142450142453
71326,LA,156.0,142.0,66.0,182424.68,77.0,2764.0103030303035,0.4230769230769231,776.0,373.0,361.0,0.0,32660.0,0.00020103092783505157,8.505154639175259e-05,0.4652061855670103,0.4806701030927835,0.0,0.5193298969072165
71327,LA,478.0,436.0,108.0,231770.91,74.0,2146.0269444444443,0.2259414225941422,5712.0,2848.0,2730.0,71.0,19920.0,8.368347338935574e-05,1.8907563025210083e-05,0.47794117647058826,0.49859943977591037,0.012429971988795517,0.5014005602240896
71328,LA,1054.0,783.0,233.0,902970.52,230.0,3875.4099570815447,0.2210626185958254,7902.0,7684.0,0.0,115.0,27355.0,0.00013338395342951152,2.9486206023791447e-05,0.0,0.9724120475828905,0.014553277651227537,0.027587952417109592
71329,LA,12.0,10.0,5.0,9606.58,82.0,1921.316,0.4166666666666667,,,,,,,,,,,
71330,LA,24.0,21.0,4.0,27263.76,46.0,6815.94,0.1666666666666666,,,,,,,,,,,
71331,LA,109.0,101.0,36.0,165128.29,127.0,4586.896944444445,0.3302752293577982,1104.0,895.0,7.0,168.0,41176.0,9.873188405797101e-05,3.260869565217391e-05,0.006340579710144928,0.8106884057971014,0.15217391304347827,0.18931159420289856
71333,LA,96.0,87.0,19.0,74032.61,39.0,3896.4531578947367,0.1979166666666666,417.0,352.0,65.0,5.0,15625.0,0.00023021582733812951,4.556354916067146e-05,0.15587529976019185,0.8441247002398081,0.011990407673860911,0.15587529976019185
71334,LA,966.0,900.0,414.0,1213270.96,118.0,2930.606183574879,0.4285714285714285,10351.0,4526.0,5608.0,184.0,20737.0,9.332431649116027e-05,3.999613563906869e-05,0.5417834025698001,0.43725243937783786,0.017776060284030528,0.5627475606221621
71336,LA,131.0,120.0,44.0,207084.71,39.0,4706.470681818181,0.3358778625954198,1269.0,1169.0,98.0,0.0,27364.0,0.00010323089046493302,3.467297084318361e-05,0.07722616233254531,0.9211977935382191,0.0,0.07880220646178093
71339,LA,28.0,23.0,6.0,13706.05,39.0,2284.3416666666667,0.2142857142857142,255.0,255.0,0.0,0.0,,0.00010980392156862745,2.3529411764705884e-05,0.0,1.0,0.0,0.0
71340,LA,114.0,98.0,46.0,199286.49,42.0,4332.315,0.4035087719298245,2159.0,1317.0,823.0,72.0,22090.0,5.280222325150532e-05,2.130616025937934e-05,0.381194997684113,0.6100046317739695,0.0333487725798981,0.3899953682260306
71341,LA,335.0,308.0,89.0,240282.01,39.0,2699.7978651685394,0.2656716417910448,3283.0,2696.0,523.0,104.0,23037.0,0.00010204081632653062,2.7109351203167833e-05,0.15930551325007614,0.8212001218397806,0.031678342978982636,0.1787998781602193
71342,LA,1068.0,862.0,440.0,537032.1,117.0,1220.5275,0.4119850187265917,7046.0,5673.0,926.0,344.0,27547.0,0.00015157536190746524,6.244677831393699e-05,0.13142208345160375,0.805137666761283,0.048822026681805276,0.194862333238717
71343,LA,868.0,759.0,350.0,1611016.4600000002,270.0,4602.904171428572,0.4032258064516129,5816.0,4479.0,1304.0,14.0,24188.0,0.00014924346629986246,6.0178817056396145e-05,0.22420907840440166,0.7701169188445667,0.002407152682255846,0.2298830811554333
71345,LA,81.0,76.0,27.0,50703.58,43.0,1877.9103703703704,0.3333333333333333,193.0,0.0,193.0,0.0,,0.00041968911917098444,0.0001398963730569948,1.0,0.0,0.0,1.0
71346,LA,693.0,599.0,234.0,925993.06,46.0,3957.2352991453,0.3376623376623376,2160.0,1532.0,573.0,151.0,21399.0,0.00032083333333333334,0.00010833333333333334,0.2652777777777778,0.7092592592592593,0.0699074074074074,0.29074074074074074
71350,LA,741.0,660.0,216.0,523964.78,39.0,2425.7628703703704,0.291497975708502,3856.0,2201.0,1387.0,65.0,22261.0,0.00019216804979253112,5.601659751037345e-05,0.3596991701244813,0.570798755186722,0.016856846473029045,0.429201244813278
71351,LA,1697.0,1518.0,544.0,1708990.04,207.0,3141.5258088235296,0.3205657041838539,11725.0,7473.0,2708.0,206.0,23557.0,0.00014473347547974414,4.6396588486140726e-05,0.23095948827292112,0.6373560767590618,0.017569296375266524,0.3626439232409382
71353,LA,1260.0,1182.0,575.0,1834640.3,43.0,3190.678782608696,0.4563492063492063,2087.0,1413.0,673.0,12.0,22942.0,0.0006037374221370389,0.0002755150934355534,0.3224724484906564,0.6770483948251078,0.005749880210828941,0.3229516051748922
71354,LA,68.0,59.0,26.0,82554.27,78.0,3175.164230769231,0.3823529411764705,2095.0,1898.0,12.0,167.0,21661.0,3.245823389021479e-05,1.2410501193317422e-05,0.005727923627684964,0.9059665871121718,0.07971360381861575,0.09403341288782817
71355,LA,377.0,327.0,94.0,248150.95,129.0,2639.9037234042557,0.2493368700265252,2442.0,1842.0,481.0,0.0,26455.0,0.00015438165438165437,3.8493038493038495e-05,0.19696969696969696,0.7542997542997543,0.0,0.2457002457002457
71356,LA,214.0,193.0,75.0,190645.54,177.0,2541.9405333333334,0.3504672897196261,608.0,306.0,302.0,0.0,18850.0,0.00035197368421052634,0.00012335526315789474,0.4967105263157895,0.5032894736842105,0.0,0.4967105263157895
71357,LA,40.0,31.0,14.0,25466.47,26.0,1819.033571428572,0.35,1668.0,853.0,796.0,23.0,22331.0,2.398081534772182e-05,8.393285371702639e-06,0.47721822541966424,0.5113908872901679,0.013788968824940047,0.48860911270983215
71358,LA,544.0,510.0,223.0,601569.42,129.0,2697.620717488789,0.4099264705882353,1135.0,482.0,576.0,60.0,26801.0,0.000479295154185022,0.00019647577092511012,0.507488986784141,0.42466960352422906,0.05286343612334802,0.5753303964757709
71360,LA,6675.0,5084.0,1567.0,4725503.52,543.0,3015.6372176132736,0.2347565543071161,35994.0,27196.0,6722.0,1044.0,29236.0,0.00018544757459576598,4.3535033616713894e-05,0.1867533477801856,0.7555703728399178,0.02900483413902317,0.24442962716008224
71362,LA,209.0,179.0,42.0,87090.87,166.0,2073.592142857143,0.200956937799043,1635.0,1547.0,74.0,25.0,27242.0,0.00012782874617737002,2.5688073394495416e-05,0.04525993883792049,0.946177370030581,0.01529051987767584,0.05382262996941896
71365,LA,2.0,2.0,1.0,9349.73,85.0,9349.73,0.5,,,,,,,,,,,
71366,LA,107.0,97.0,39.0,92779.26,26.0,2378.9553846153844,0.3644859813084112,1460.0,771.0,684.0,2.0,20723.0,7.328767123287671e-05,2.6712328767123288e-05,0.4684931506849315,0.5280821917808219,0.0013698630136986301,0.47191780821917806
71367,LA,285.0,244.0,73.0,217047.03,161.0,2973.24698630137,0.256140350877193,1644.0,1251.0,161.0,53.0,19707.0,0.00017335766423357666,4.440389294403893e-05,0.09793187347931874,0.7609489051094891,0.03223844282238443,0.23905109489051096
71368,LA,177.0,161.0,71.0,273217.35000000003,77.0,3848.131690140845,0.4011299435028249,1791.0,678.0,1045.0,270.0,25346.0,9.882747068676717e-05,3.964265773310999e-05,0.5834729201563372,0.3785594639865997,0.1507537688442211,0.6214405360134003
71369,LA,571.0,520.0,187.0,440573.9,83.0,2356.0101604278075,0.3274956217162872,2257.0,1374.0,878.0,3.0,20459.0,0.00025299069561364647,8.28533451484271e-05,0.3890119627824546,0.6087727071333628,0.001329198050509526,0.39122729286663716
71371,LA,335.0,276.0,149.0,432014.76,36.0,2899.427919463087,0.444776119402985,2344.0,2155.0,68.0,10.0,44066.0,0.00014291808873720136,6.35665529010239e-05,0.02901023890784983,0.9193686006825939,0.004266211604095563,0.08063139931740615
71373,LA,332.0,293.0,99.0,260113.7,73.0,2627.411111111111,0.2981927710843373,5803.0,4034.0,1715.0,53.0,23694.0,5.721178700672066e-05,1.706014130622092e-05,0.2955367913148372,0.6951576770635878,0.00913320696191625,0.3048423229364122
71375,LA,137.0,130.0,59.0,169261.24,26.0,2868.8345762711865,0.4306569343065693,1307.0,299.0,972.0,75.0,19263.0,0.00010482019892884469,4.5141545524101e-05,0.7436878347360367,0.2287681713848508,0.057383320581484314,0.7712318286151492
71377,LA,3.0,3.0,1.0,2974.77,35.0,2974.77,0.3333333333333333,165.0,0.0,165.0,0.0,26500.0,1.8181818181818182e-05,6.060606060606061e-06,1.0,0.0,0.0,1.0
71378,LA,205.0,178.0,82.0,597198.06,39.0,7282.903170731708,0.4,2475.0,1551.0,890.0,8.0,18003.0,8.282828282828283e-05,3.313131313131313e-05,0.3595959595959596,0.6266666666666667,0.0032323232323232323,0.37333333333333335
71401,LA,11.0,6.0,2.0,7989.46,88.0,3994.73,0.1818181818181818,73.0,73.0,0.0,0.0,26699.0,0.0001506849315068493,2.73972602739726e-05,0.0,1.0,0.0,0.0
71403,LA,2557.0,2080.0,1099.0,3315159.36,195.0,3016.5235304822563,0.429800547516621,4426.0,4047.0,79.0,82.0,25885.0,0.0005777225485765929,0.0002483054676909173,0.017849073655671035,0.9143696339810212,0.01852688657930411,0.08563036601897876
71404,LA,186.0,151.0,57.0,228799.35,64.0,4014.023684210526,0.3064516129032258,781.0,651.0,119.0,32.0,24844.0,0.00023815620998719593,7.298335467349552e-05,0.1523687580025608,0.8335467349551856,0.040973111395646605,0.16645326504481434
71405,LA,974.0,740.0,228.0,465310.84,46.0,2040.83701754386,0.2340862422997946,6184.0,5821.0,218.0,78.0,27900.0,0.000157503234152652,3.686934023285899e-05,0.0352522639068564,0.9413001293661061,0.012613195342820181,0.05869987063389392
71406,LA,60.0,39.0,16.0,36627.310000000005,31.0,2289.2068750000003,0.2666666666666666,138.0,138.0,0.0,0.0,13837.0,0.00043478260869565214,0.00011594202898550725,0.0,1.0,0.0,0.0
71407,LA,168.0,130.0,56.0,144989.84999999998,68.0,2589.1044642857137,0.3333333333333333,1028.0,1007.0,1.0,0.0,68688.0,0.00016342412451361867,5.447470817120623e-05,0.0009727626459143969,0.9795719844357976,0.0,0.020428015564202335
71409,LA,1621.0,1355.0,446.0,1308053.76,213.0,2932.8559641255606,0.2751388032078963,5726.0,4137.0,1480.0,86.0,25427.0,0.00028309465595529167,7.789032483409012e-05,0.2584701362207475,0.7224938875305623,0.015019210618232623,0.2775061124694376
71410,LA,31.0,25.0,8.0,29203.26,29.0,3650.4075,0.2580645161290322,108.0,98.0,10.0,0.0,,0.00028703703703703703,7.407407407407407e-05,0.09259259259259259,0.9074074074074074,0.0,0.09259259259259259
71411,LA,553.0,394.0,179.0,1390284.38,109.0,7766.951843575418,0.3236889692585895,3563.0,2165.0,1138.0,0.0,17753.0,0.00015520628683693516,5.0238563008700535e-05,0.3193937692955375,0.6076340162784171,0.0,0.39236598372158293
71414,LA,36.0,25.0,16.0,45261.59,74.0,2828.849375,0.4444444444444444,84.0,10.0,74.0,0.0,13021.0,0.00042857142857142855,0.00019047619047619045,0.8809523809523809,0.11904761904761904,0.0,0.8809523809523809
71415,LA,28.0,26.0,11.0,12281.25,35.0,1116.4772727272727,0.3928571428571428,,,,,,,,,,,
71416,LA,219.0,178.0,73.0,266071.46,39.0,3644.814520547945,0.3333333333333333,1281.0,830.0,313.0,13.0,20956.0,0.00017096018735362998,5.698672911787666e-05,0.24434035909445745,0.6479313036690086,0.01014832162373146,0.3520686963309914
71417,LA,1675.0,1433.0,615.0,2606591.01,120.0,4238.359365853659,0.3671641791044776,5406.0,3385.0,1906.0,68.0,20966.0,0.0003098409174990751,0.00011376248612652608,0.35257121716611173,0.6261561228264891,0.012578616352201259,0.3738438771735109
71418,LA,767.0,605.0,377.0,1052735.61,187.0,2792.402148541113,0.4915254237288136,5769.0,4345.0,1210.0,107.0,21160.0,0.00013295198474605653,6.534928063789218e-05,0.2097417230022534,0.7531634598717282,0.018547408563009186,0.2468365401282718
71419,LA,349.0,266.0,101.0,197366.41,77.0,1954.1228712871289,0.2893982808022922,2025.0,1764.0,17.0,23.0,29747.0,0.0001723456790123457,4.987654320987654e-05,0.008395061728395062,0.8711111111111111,0.011358024691358024,0.1288888888888889
71422,LA,200.0,150.0,57.0,176004.91999999998,75.0,3087.8056140350877,0.285,1540.0,1442.0,39.0,0.0,19624.0,0.00012987012987012987,3.701298701298701e-05,0.025324675324675326,0.9363636363636364,0.0,0.06363636363636363
71423,LA,1103.0,862.0,343.0,1296725.18,130.0,3780.539883381924,0.3109700815956482,3803.0,3649.0,28.0,4.0,31510.0,0.0002900341835393111,9.019195372074678e-05,0.007362608466999737,0.9595056534315014,0.001051801209571391,0.040494346568498554
71424,LA,311.0,249.0,74.0,248554.09,126.0,3358.839054054054,0.2379421221864952,1464.0,1457.0,0.0,7.0,48588.0,0.00021243169398907106,5.0546448087431695e-05,0.0,0.9952185792349727,0.0047814207650273225,0.0047814207650273225
71425,LA,24.0,20.0,10.0,13307.83,42.0,1330.783,0.4166666666666667,24.0,24.0,0.0,0.0,,0.001,0.0004166666666666667,0.0,1.0,0.0,0.0
71426,LA,53.0,44.0,17.0,30665.26,31.0,1803.838823529412,0.320754716981132,198.0,64.0,126.0,3.0,12788.0,0.0002676767676767677,8.585858585858585e-05,0.6363636363636364,0.32323232323232326,0.015151515151515152,0.6767676767676768
71427,LA,85.0,73.0,34.0,102900.44,85.0,3026.4835294117643,0.4,565.0,565.0,0.0,0.0,17333.0,0.0001504424778761062,6.0176991150442476e-05,0.0,1.0,0.0,0.0
71429,LA,1525.0,1180.0,514.0,1062332.51,145.0,2066.794766536965,0.3370491803278688,3147.0,2477.0,399.0,145.0,26466.0,0.000484588496981252,0.00016333015570384494,0.12678741658722592,0.7870988242770893,0.04607562758182396,0.2129011757229107
71430,LA,371.0,291.0,85.0,229850.34,83.0,2704.121647058824,0.22911051212938,3018.0,2342.0,132.0,690.0,23440.0,0.00012292909211398278,2.8164347249834325e-05,0.0437375745526839,0.7760106030483764,0.2286282306163022,0.2239893969516236
71432,LA,244.0,169.0,73.0,367668.91,110.0,5036.560410958905,0.2991803278688524,1084.0,1064.0,0.0,15.0,25848.0,0.00022509225092250923,6.734317343173431e-05,0.0,0.981549815498155,0.013837638376383764,0.01845018450184502
71433,LA,1107.0,917.0,340.0,1131386.66,161.0,3327.607823529412,0.3071364046973803,4064.0,3058.0,689.0,339.0,24341.0,0.0002723917322834646,8.366141732283465e-05,0.16953740157480315,0.7524606299212598,0.08341535433070867,0.24753937007874016
71434,LA,14.0,10.0,6.0,21713.55,115.0,3618.925,0.4285714285714285,,,,,,,,,,,
71435,LA,77.0,67.0,23.0,157798.82,64.0,6860.818260869565,0.2987012987012987,3832.0,3198.0,605.0,0.0,27500.0,2.009394572025052e-05,6.002087682672234e-06,0.15788100208768266,0.8345511482254697,0.0,0.16544885177453028
71438,LA,555.0,457.0,175.0,425834.75,189.0,2433.3414285714284,0.3153153153153153,1285.0,1285.0,0.0,28.0,26927.0,0.00043190661478599226,0.00013618677042801555,0.0,1.0,0.02178988326848249,0.0
71439,LA,932.0,730.0,347.0,759237.11,105.0,2188.0031988472624,0.3723175965665236,2349.0,2287.0,0.0,13.0,29402.0,0.00039676458067262665,0.00014772243507875694,0.0,0.9736057896977437,0.005534269902085994,0.02639421030225628
71440,LA,13.0,11.0,3.0,7168.95,69.0,2389.65,0.2307692307692307,,,,,,,,,,,
71441,LA,22.0,15.0,6.0,28915.63,71.0,4819.2716666666665,0.2727272727272727,908.0,908.0,0.0,0.0,31365.0,2.422907488986784e-05,6.607929515418502e-06,0.0,1.0,0.0,0.0
71444,LA,10.0,9.0,5.0,7997.41,34.0,1599.482,0.5,,,,,,,,,,,
71445,LA,2.0,2.0,2.0,2791.4,34.0,1395.7,1.0,,,,,,,,,,,
71446,LA,13571.0,10897.0,4953.0,11040695.430000002,547.0,2229.092556026651,0.3649694200869501,20754.0,15771.0,3170.0,1384.0,28190.0,0.0006538980437506023,0.00023865278982364846,0.15274164016575117,0.7599017056952877,0.06668594005974753,0.24009829430471236
71447,LA,420.0,343.0,136.0,572097.83,119.0,4206.60169117647,0.3238095238095238,1370.0,952.0,101.0,60.0,20777.0,0.00030656934306569345,9.927007299270073e-05,0.07372262773722628,0.6948905109489051,0.043795620437956206,0.3051094890510949
71448,LA,5.0,4.0,1.0,17586.75,46.0,17586.75,0.2,,,,,,,,,,,
71449,LA,3091.0,2358.0,1034.0,2122850.74,144.0,2053.0471373307546,0.3345195729537366,8851.0,6207.0,2099.0,148.0,20000.0,0.0003492260761495876,0.00011682295785786917,0.23714834481979438,0.7012766918992204,0.01672127443226754,0.29872330810077957
71450,LA,105.0,77.0,31.0,61483.42,108.0,1983.336129032258,0.2952380952380952,843.0,771.0,39.0,7.0,18325.0,0.00012455516014234875,3.677342823250297e-05,0.046263345195729534,0.9145907473309609,0.00830367734282325,0.08540925266903915
71452,LA,12.0,9.0,3.0,2568.07,39.0,856.0233333333334,0.25,86.0,30.0,55.0,0.0,,0.00013953488372093022,3.4883720930232556e-05,0.6395348837209303,0.3488372093023256,0.0,0.6511627906976745
71454,LA,593.0,484.0,177.0,743233.2499999999,173.0,4199.057909604519,0.2984822934232715,2286.0,1804.0,333.0,43.0,23274.0,0.00025940507436570434,7.742782152230972e-05,0.14566929133858267,0.7891513560804899,0.018810148731408575,0.21084864391951005
71455,LA,50.0,40.0,10.0,28538.71,85.0,2853.871,0.2,95.0,95.0,0.0,0.0,,0.0005263157894736842,0.00010526315789473683,0.0,1.0,0.0,0.0
71456,LA,248.0,202.0,79.0,241802.07,73.0,3060.785696202532,0.3185483870967742,1328.0,359.0,600.0,0.0,24015.0,0.00018674698795180723,5.9487951807228914e-05,0.45180722891566266,0.2703313253012048,0.0,0.7296686746987951
71457,LA,4545.0,3467.0,1132.0,3731297.29,323.0,3296.199019434629,0.249064906490649,26607.0,11854.0,13589.0,684.0,18360.0,0.00017081970909910927,4.2545194873529524e-05,0.5107302589544105,0.44552185515090015,0.02570752057729169,0.5544781448490999
71459,LA,2370.0,1500.0,345.0,394159.65,210.0,1142.4917391304348,0.1455696202531645,11223.0,6831.0,2427.0,2493.0,27172.0,0.0002111734830259289,3.074044373162256e-05,0.21625233894680568,0.6086607858861267,0.22213311948676825,0.3913392141138733
71460,LA,23.0,19.0,9.0,19170.92,31.0,2130.102222222222,0.391304347826087,,,,,,,,,,,
71461,LA,1550.0,1196.0,463.0,801051.1199999999,160.0,1730.1320086393089,0.2987096774193548,2623.0,1187.0,1070.0,197.0,24644.0,0.0005909264201296226,0.0001765154403354937,0.40792985131528786,0.45253526496378194,0.07510484178421654,0.5474647350362181
71462,LA,530.0,396.0,179.0,348558.55,31.0,1947.2544692737429,0.3377358490566037,1820.0,1009.0,38.0,217.0,21591.0,0.00029120879120879124,9.835164835164835e-05,0.020879120879120878,0.5543956043956044,0.11923076923076924,0.44560439560439563
71463,LA,5797.0,4824.0,2118.0,5786041.33,240.0,2731.841987724268,0.3653613938243919,10152.0,7059.0,2302.0,1281.0,20685.0,0.0005710204885736801,0.000208628841607565,0.22675334909377462,0.6953309692671394,0.12618203309692672,0.3046690307328605
71464,LA,1.0,1.0,1.0,2000.0,34.0,2000.0,1.0,,,,,,,,,,,
71465,LA,486.0,392.0,212.0,369114.88,135.0,1741.107924528302,0.4362139917695473,3676.0,3519.0,33.0,67.0,19848.0,0.000132208922742111,5.767138193688792e-05,0.008977149075081611,0.9572905331882481,0.01822633297062024,0.0427094668117519
71466,LA,121.0,97.0,32.0,138458.58000000002,80.0,4326.8306250000005,0.2644628099173554,826.0,825.0,0.0,0.0,34875.0,0.00014648910411622275,3.8740920096852304e-05,0.0,0.9987893462469734,0.0,0.0012106537530266344
71467,LA,1151.0,879.0,349.0,1405537.8099999998,197.0,4027.328968481375,0.3032145960034752,8534.0,6496.0,1493.0,1012.0,18833.0,0.00013487227560346848,4.0895242559175064e-05,0.17494726974455121,0.7611905319896883,0.11858448558706351,0.2388094680103117
71468,LA,77.0,48.0,31.0,62023.64,70.0,2000.7625806451613,0.4025974025974026,532.0,470.0,31.0,31.0,16579.0,0.00014473684210526317,5.827067669172932e-05,0.05827067669172932,0.8834586466165414,0.05827067669172932,0.11654135338345864
71469,LA,508.0,344.0,136.0,258794.91000000003,148.0,1902.90375,0.2677165354330709,2550.0,2287.0,176.0,51.0,18111.0,0.0001992156862745098,5.333333333333334e-05,0.06901960784313725,0.8968627450980392,0.02,0.10313725490196078
71471,LA,35.0,32.0,8.0,21946.53,29.0,2743.3162500000003,0.2285714285714285,,,,,,,,,,,
71472,LA,84.0,71.0,32.0,144726.06999999998,80.0,4522.689687499999,0.3809523809523809,327.0,265.0,0.0,0.0,,0.00025688073394495415,9.785932721712538e-05,0.0,0.8103975535168195,0.0,0.18960244648318042
71473,LA,69.0,57.0,24.0,88615.1,29.0,3692.2958333333336,0.3478260869565217,387.0,380.0,0.0,5.0,30250.0,0.00017829457364341086,6.201550387596899e-05,0.0,0.9819121447028424,0.012919896640826873,0.01808785529715762
71474,LA,271.0,231.0,111.0,169297.91,34.0,1525.2063963963965,0.4095940959409594,447.0,422.0,0.0,0.0,40341.0,0.0006062639821029083,0.0002483221476510067,0.0,0.9440715883668904,0.0,0.05592841163310962
71475,LA,75.0,68.0,36.0,63115.78,34.0,1753.216111111111,0.48,,,,,,,,,,,
71477,LA,7.0,4.0,2.0,3634.88,46.0,1817.44,0.2857142857142857,,,,,,,,,,,
71479,LA,141.0,112.0,47.0,204434.03,65.0,4349.660212765957,0.3333333333333333,866.0,772.0,25.0,3.0,32188.0,0.0001628175519630485,5.427251732101616e-05,0.028868360277136258,0.8914549653579676,0.003464203233256351,0.10854503464203233
71480,LA,48.0,38.0,16.0,25017.1,36.0,1563.56875,0.3333333333333333,1464.0,885.0,510.0,11.0,12209.0,3.278688524590164e-05,1.092896174863388e-05,0.3483606557377049,0.6045081967213115,0.007513661202185792,0.39549180327868855
71483,LA,2062.0,1625.0,636.0,2514149.14,66.0,3953.064685534591,0.3084384093113482,10262.0,6003.0,4006.0,244.0,23722.0,0.00020093549015786396,6.197622295848763e-05,0.3903722471253167,0.58497368933931,0.023777041512375755,0.4150263106606899
71485,LA,437.0,371.0,147.0,529293.96,46.0,3600.639183673469,0.3363844393592677,2654.0,2134.0,486.0,111.0,30966.0,0.0001646571213262999,5.538809344385832e-05,0.18311981914091938,0.8040693293142427,0.04182366239638282,0.19593067068575734
71486,LA,1612.0,1240.0,511.0,983675.36,192.0,1925.0007045009784,0.3169975186104218,5739.0,2941.0,879.0,388.0,23185.0,0.0002808851716326886,8.903990242202473e-05,0.15316257187663357,0.5124586164837079,0.0676075971423593,0.48754138351629206
71496,LA,29.0,26.0,10.0,20889.59,34.0,2088.959,0.3448275862068966,,,,,,,,,,,
71611,LA,1.0,1.0,1.0,449.0,40.0,449.0,1.0,,,,,,,,,,,
71917,LA,1.0,1.0,1.0,2000.0,35.0,2000.0,1.0,,,,,,,,,,,
72011,LA,1.0,1.0,1.0,800.0,35.0,800.0,1.0,4242.0,3977.0,33.0,325.0,27115.0,2.3573785950023575e-07,2.3573785950023575e-07,0.007779349363507779,0.9375294672324376,0.07661480433757661,0.06247053276756247
72107,LA,1.0,1.0,1.0,1561.0,35.0,1561.0,1.0,195.0,17.0,178.0,0.0,51582.0,5.128205128205128e-06,5.128205128205128e-06,0.9128205128205128,0.08717948717948718,0.0,0.9128205128205128
72130,LA,1.0,1.0,1.0,4358.0,35.0,4358.0,1.0,541.0,521.0,0.0,22.0,16912.0,1.8484288354898337e-06,1.8484288354898337e-06,0.0,0.9630314232902033,0.04066543438077634,0.036968576709796676
72272,LA,1.0,1.0,1.0,500.0,46.0,500.0,1.0,,,,,,,,,,,
