pop_total,pop_white,pop_black,pop_latino,median_income,state,zip code tabulation area,zipcode
17343,16357,118,824,36243,49,84014,84014
66410,58066,1029,10337,31552,49,84015,84015
4366,3965,26,921,38787,49,84017,84017
244,244,0,0,,49,84018,84018
48000,43707,527,3264,44399,49,84020,84020
3825,3556,8,279,26053,49,84021,84021
701,569,37,107,51611,49,84022,84022
215,215,0,0,69167,49,84023,84023
49,49,0,0,,49,84024,84024
23871,22514,184,1075,41884,49,84025,84025
1407,417,0,70,14735,49,84026,84026
519,513,0,52,27898,49,84027,84027
693,561,0,204,18269,49,84028,84028
11100,10279,51,701,34115,49,84029,84029
221,220,0,0,39135,49,84031,84031
23184,21733,52,3332,31996,49,84032,84032
1233,1226,0,112,39784,49,84033,84033
182,27,0,10,22500,49,84034,84034
281,281,0,0,,49,84035,84035
7439,7035,54,1583,37718,49,84036,84036
38823,36978,120,1536,37077,49,84037,84037
330,330,0,1,27011,49,84038,84038
863,631,0,10,32115,49,84039,84039
23865,21343,349,1424,36758,49,84040,84040
52350,45387,830,8316,30983,49,84041,84041
10898,10152,13,619,27602,49,84042,84042
64478,59669,224,5116,38562,49,84043,84043
27145,18811,352,8443,29714,49,84044,84044
28934,26658,320,2115,43776,49,84045,84045
387,375,0,12,20489,49,84046,84046
33453,26076,1027,7941,33151,49,84047,84047
5803,5707,0,62,43999,49,84049,84049
11420,11006,90,338,37438,49,84050,84050
509,503,0,22,39833,49,84051,84051
1565,1291,14,140,26144,49,84052,84052
1200,1056,0,43,37614,49,84053,84053
20328,17493,87,2789,38175,49,84054,84054
1459,1457,0,13,36295,49,84055,84055
3458,2600,367,494,30698,49,84056,84056
40605,35935,180,8701,25521,49,84057,84057
40832,36432,552,6815,25304,49,84058,84058
8516,7373,196,1640,37014,49,84060,84060
283,283,0,10,42656,49,84061,84061
47928,44601,215,4183,28841,49,84062,84062
184,150,0,66,25139,49,84063,84063
969,957,0,51,35176,49,84064,84064
43040,40429,505,2333,39808,49,84065,84065
12351,10522,83,1193,29895,49,84066,84066
39314,33434,354,7170,33253,49,84067,84067
537,532,0,47,43667,49,84069,84069
28534,25053,131,4484,32636,49,84070,84070
1486,1413,0,59,35313,49,84071,84071
383,375,0,0,28836,49,84072,84072
296,262,0,0,43929,49,84073,84073
52153,47069,238,6557,35510,49,84074,84074
29411,26578,988,1666,39960,49,84075,84075
412,356,0,0,22500,49,84076,84076
30207,27971,129,2746,27985,49,84078,84078
329,298,0,11,26786,49,84080,84080
49933,40224,721,8943,36680,49,84081,84081
1026,1020,6,74,26641,49,84082,84082
1202,513,10,850,22301,49,84083,84083
38151,29740,338,7623,31538,49,84084,84084
457,150,0,0,16729,49,84085,84085
356,356,0,0,26218,49,84086,84086
15839,13701,281,1236,35111,49,84087,84087
37014,29972,657,7273,31447,49,84088,84088
29379,26674,217,1244,39426,49,84092,84092
23971,22024,264,776,38274,49,84093,84093
30427,27337,138,3239,35074,49,84094,84094
71427,63096,726,5078,42439,49,84095,84095
51852,47583,299,4675,39220,49,84096,84096
22405,20664,94,1692,27487,49,84097,84097
19396,18263,79,1179,52070,49,84098,84098
4606,3491,201,610,31980,49,84101,84101
18643,15305,369,2040,28111,49,84102,84102
22198,19765,334,1710,40879,49,84103,84103
27209,10682,817,13689,24432,49,84104,84104
22352,20103,169,1646,42851,49,84105,84105
35106,30807,518,3916,38037,49,84106,84106
33806,28693,938,5178,29233,49,84107,84107
22347,19767,253,1087,44609,49,84108,84108
24758,22612,204,1622,41796,49,84109,84109
12795,9297,906,1963,28317,49,84111,84111
2190,1505,19,132,7772,49,84112,84112
194,123,10,13,,49,84113,84113
27224,18713,1953,6498,26857,49,84115,84115
34326,17337,1709,14906,25838,49,84116,84116
24939,22714,641,1699,36435,49,84117,84117
71309,48296,1298,22984,31106,49,84118,84118
54862,31873,1939,22505,27294,49,84119,84119
52676,30479,1331,18546,27430,49,84120,84120
40857,37418,185,2410,42014,49,84121,84121
39295,29886,1227,8082,31930,49,84123,84123
22644,20162,164,1829,37581,49,84124,84124
25888,16001,523,9320,32328,49,84128,84128
432,388,0,23,,49,84144,84144
0,0,0,0,,49,84180,84180
753,733,0,11,31964,49,84301,84301
26098,24029,103,3128,28978,49,84302,84302
115,115,0,0,,49,84304,84304
666,666,0,30,28482,49,84305,84305
276,276,0,0,69500,49,84306,84306
1025,975,3,75,32813,49,84307,84307
283,271,0,41,29688,49,84308,84308
383,377,0,19,36000,49,84309,84309
4139,4008,67,153,50924,49,84310,84310
534,519,0,31,28125,49,84311,84311
4901,4755,0,222,31238,49,84312,84312
91,91,0,0,17250,49,84313,84313
1206,1170,11,43,30924,49,84314,84314
8993,8728,0,636,37563,49,84315,84315
216,212,0,10,30398,49,84316,84316
2194,2172,0,33,32455,49,84317,84317
4745,4519,78,324,31820,49,84318,84318
8474,7612,31,1372,28826,49,84319,84319
2487,2248,0,277,26853,49,84320,84320
46299,41006,510,6242,20524,49,84321,84321
700,669,0,24,32000,49,84324,84324
2275,2252,8,62,34625,49,84325,84325
1908,1789,0,39,29482,49,84326,84326
880,862,0,5,34444,49,84327,84327
1612,1593,0,22,31861,49,84328,84328
138,138,0,0,,49,84329,84329
361,333,0,21,34643,49,84330,84330
267,256,2,1,31618,49,84331,84331
7714,7357,0,387,31461,49,84332,84332
2849,2770,0,110,28051,49,84333,84333
180,180,0,0,,49,84334,84334
13233,12740,2,965,31347,49,84335,84335
151,151,0,15,16667,49,84336,84336
12857,11756,216,1299,30782,49,84337,84337
498,483,0,76,26384,49,84338,84338
5729,5307,87,546,32110,49,84339,84339
3471,3285,8,184,31224,49,84340,84340
24398,21145,241,2818,21190,49,84341,84341
40250,34590,756,9707,29984,49,84401,84401
37207,32804,676,6876,30743,49,84403,84403
64093,56885,515,16601,28984,49,84404,84404
32516,30179,288,3605,32747,49,84405,84405
30608,28834,145,2042,35277,49,84414,84414
13066,12354,59,1837,24952,49,84501,84501
4546,3260,5,285,23870,49,84511,84511
696,80,0,6,21786,49,84512,84512
1413,1411,0,24,25398,49,84513,84513
0,0,0,0,,49,84515,84515
122,122,0,0,33281,49,84516,84516
912,908,0,39,31750,49,84518,84518
1202,1185,0,261,21361,49,84520,84520
739,714,0,28,33650,49,84521,84521
390,380,2,6,22450,49,84522,84522
1679,1677,0,58,25587,49,84523,84523
958,958,0,249,25833,49,84525,84525
3924,3749,23,426,29639,49,84526,84526
2621,2395,0,215,29896,49,84528,84528
204,204,0,0,,49,84529,84529
291,291,0,167,10849,49,84530,84530
946,0,0,20,14213,49,84531,84531
10118,9413,31,1006,27442,49,84532,84532
167,153,14,14,32974,49,84533,84533
2757,31,0,49,18068,49,84534,84534
3404,3088,28,307,27458,49,84535,84535
1679,57,0,11,13209,49,84536,84536
1283,1283,0,23,36042,49,84537,84537
295,289,0,16,19167,49,84539,84539
99,99,0,0,,49,84540,84540
1617,1567,9,160,25691,49,84542,84542
34206,30261,479,10005,21327,49,84601,84601
45514,40444,234,4070,14645,49,84604,84604
37080,32063,284,5367,11957,49,84606,84606
831,799,4,33,33672,49,84620,84620
91,91,0,0,34091,49,84621,84621
1918,1782,0,156,22068,49,84622,84622
492,359,0,116,14407,49,84623,84623
5869,5422,25,986,25881,49,84624,84624
454,354,0,109,,49,84626,84626
7434,6634,17,654,16236,49,84627,84627
643,594,0,16,30326,49,84628,84628
2921,2882,0,41,30272,49,84629,84629
651,432,0,351,19000,49,84630,84630
3024,2548,5,466,30674,49,84631,84631
965,914,0,31,23500,49,84632,84632
1003,995,0,163,24154,49,84633,84633
3434,2322,146,749,7315,49,84634,84634
699,626,0,119,25964,49,84635,84635
550,528,0,1,27045,49,84636,84636
865,677,0,77,21848,49,84637,84637
363,334,0,0,38519,49,84638,84638
904,874,0,71,27891,49,84639,84639
150,148,0,0,27500,49,84640,84640
3735,3431,22,164,21181,49,84642,84642
501,496,0,0,26131,49,84643,84643
3021,3019,0,91,30199,49,84645,84645
1634,1316,2,358,25802,49,84646,84646
4096,3890,10,119,19862,49,84647,84647
6484,5962,26,412,25040,49,84648,84648
826,776,0,8,33750,49,84649,84649
26710,24988,18,2550,26822,49,84651,84651
802,770,3,56,27083,49,84652,84652
9313,8837,29,339,29092,49,84653,84653
2686,2520,6,262,28360,49,84654,84654
13106,12542,102,1627,28894,49,84655,84655
308,303,0,5,29750,49,84656,84656
526,526,0,16,26375,49,84657,84657
42027,39755,119,4656,30347,49,84660,84660
1437,1387,0,78,21167,49,84662,84662
34063,31585,90,5460,30975,49,84663,84663
9586,9092,48,620,35778,49,84664,84664
551,495,20,21,21438,49,84665,84665
392,377,0,16,30119,49,84667,84667
9005,8488,97,354,22459,49,84701,84701
218,206,0,0,27734,49,84710,84710
843,832,0,23,30069,49,84711,84711
115,115,0,0,22344,49,84712,84712
3484,3403,0,334,30270,49,84713,84713
703,497,0,162,23047,49,84714,84714
328,328,0,20,30179,49,84715,84715
338,306,0,32,25446,49,84716,84716
322,246,0,0,17596,49,84718,84718
69,64,0,0,,49,84719,84719
21883,20432,232,1548,24132,49,84720,84720
23797,21560,36,2578,25108,49,84721,84721
883,861,0,67,31971,49,84722,84722
760,722,0,40,17857,49,84723,84723
1188,948,0,192,26042,49,84724,84724
1535,1521,0,20,26648,49,84725,84725
773,727,1,91,21719,49,84726,84726
35,35,0,0,26250,49,84728,84728
268,264,0,8,20625,49,84729,84729
313,310,0,13,44167,49,84730,84730
201,190,0,66,22586,49,84731,84731
51,51,0,0,46458,49,84732,84732
100,100,0,0,,49,84733,84733
310,264,2,43,18864,49,84734,84734
234,234,0,8,38750,49,84735,84735
265,219,0,16,26667,49,84736,84736
18226,17258,223,1597,26667,49,84737,84737
8736,7936,33,818,32419,49,84738,84738
462,401,0,9,21600,49,84739,84739
253,253,0,0,13750,49,84740,84740
6021,5553,1,314,25439,49,84741,84741
246,229,0,6,26758,49,84742,84742
17,17,0,0,18750,49,84743,84743
323,293,20,21,20104,49,84744,84744
4376,3822,0,493,24301,49,84745,84745
1103,1090,0,57,21359,49,84746,84746
1093,1032,4,23,23042,49,84747,84747
248,244,0,0,35231,49,84749,84749
708,705,3,4,19833,49,84750,84750
2064,1756,0,317,35239,49,84751,84751
933,919,0,63,25938,49,84752,84752
13,3,0,9,,49,84753,84753
4022,3992,7,124,25721,49,84754,84754
72,72,0,0,14722,49,84755,84755
291,291,0,0,11842,49,84756,84756
1275,1254,0,23,26776,49,84757,84757
685,675,0,14,23064,49,84758,84758
2150,2001,9,104,21474,49,84759,84759
531,511,0,13,25688,49,84760,84760
3350,3105,1,129,25000,49,84761,84761
78,78,0,0,,49,84762,84762
223,223,0,4,24583,49,84763,84763
299,299,0,55,31629,49,84764,84764
7168,6790,62,240,32298,49,84765,84765
327,327,0,0,24929,49,84766,84766
499,436,30,47,25000,49,84767,84767
42578,37060,475,6634,25315,49,84770,84770
228,228,0,12,18984,49,84772,84772
339,339,0,0,29464,49,84773,84773
1779,1712,6,40,29913,49,84774,84774
371,369,0,82,21023,49,84775,84775
506,506,0,0,24034,49,84776,84776
662,645,2,40,28516,49,84779,84779
26087,23669,54,2509,30665,49,84780,84780
168,168,0,0,41058,49,84781,84781
1110,977,0,188,36875,49,84782,84782
786,786,0,0,26635,49,84783,84783
2910,2910,0,15,16750,49,84784,84784
45709,40982,271,4578,28081,49,84790,84790
8499,6731,761,2720,36192,04,85003,85003
7164,5578,401,1943,19904,04,85004,85004
27206,17140,1184,17668,24437,04,85006,85006
14428,8901,1764,7270,24651,04,85007,85007
62340,41617,7819,34818,25294,04,85008,85008
51711,41886,2043,42235,21993,04,85009,85009
7492,6235,234,1251,47895,04,85012,85012
21028,15952,1448,5120,38838,04,85013,85013
27623,19258,1326,8417,35655,04,85014,85014
41895,26806,6417,18682,25326,04,85015,85015
35930,28539,1662,11550,37825,04,85016,85016
42656,30283,2555,28853,20845,04,85017,85017
38473,32092,1488,8284,41302,04,85018,85018
27813,19858,1833,19215,21498,04,85019,85019
35361,29940,1187,9637,36317,04,85020,85020
43378,30586,4507,15672,28201,04,85021,85021
51920,41631,2416,12122,32661,04,85022,85022
34268,26908,1673,9140,31296,04,85023,85023
24834,21523,861,3337,44522,04,85024,85024
37873,30952,839,7747,33359,04,85027,85027
19334,17464,325,2168,44747,04,85028,85028
47080,37385,3070,15400,26721,04,85029,85029
33886,22070,1184,27987,20842,04,85031,85031
73203,61726,2339,20348,31589,04,85032,85032
64832,35430,3484,52309,22288,04,85033,85033
5045,3165,519,3352,20964,04,85034,85034
59660,29243,4519,48519,24252,04,85035,85035
54817,30895,4767,35906,26647,04,85037,85037
35204,21997,6476,21967,21675,04,85040,85040
62152,40168,9288,39976,26990,04,85041,85041
47957,27591,7862,25898,28078,04,85042,85042
38704,29778,2411,29507,26927,04,85043,85043
41746,30872,3700,7512,42123,04,85044,85044
7008,5851,155,526,63762,04,85045,85045
35765,27406,2015,5297,49945,04,85048,85048
32039,26745,676,3476,47879,04,85050,85050
45313,33619,3938,20874,25805,04,85051,85051
30608,25305,1243,7218,29706,04,85053,85053
7785,6880,227,477,53552,04,85054,85054
19923,16662,284,1750,54670,04,85083,85083
23700,18126,690,2481,48720,04,85085,85085
42179,38354,915,4244,42415,04,85086,85086
7991,7261,54,492,35365,04,85087,85087
13091,12333,192,930,33551,04,85118,85118
24255,22773,156,3345,28082,04,85119,85119
31842,29603,298,4549,24740,04,85120,85120
1499,41,0,70,16683,04,85121,85121
58724,43100,1956,26675,25182,04,85122,85122
11265,9568,390,4490,24636,04,85123,85123
17053,11234,1177,6329,25379,04,85128,85128
20055,14038,1532,11156,18301,04,85131,85131
39903,32476,2507,14326,24216,04,85132,85132
490,460,0,450,22250,04,85135,85135
2535,2156,23,1052,27407,04,85137,85137
38446,25621,4470,11001,36767,04,85138,85138
17939,12600,1768,4992,29545,04,85139,85139
47244,41174,1450,9432,35041,04,85140,85140
430,343,0,277,15673,04,85141,85141
71423,61864,1915,14561,39963,04,85142,85142
39153,32695,2219,8766,30408,04,85143,85143
4203,3594,10,951,37264,04,85145,85145
3644,363,1,302,16589,04,85147,85147
1991,1027,68,1580,20450,04,85172,85172
3098,2632,0,1979,21305,04,85173,85173
2616,2476,0,1882,24666,04,85192,85192
6142,4419,48,3444,20196,04,85193,85193
7948,6685,49,2320,29662,04,85194,85194
54110,38058,3530,20835,24612,04,85201,85201
40364,29921,2185,12269,29955,04,85202,85202
39797,31713,2207,12425,28619,04,85203,85203
67924,52169,1557,32518,27132,04,85204,85204
43135,39193,965,5762,28991,04,85205,85205
37230,32404,2062,7111,27535,04,85206,85206
49863,44991,1333,8916,35181,04,85207,85207
37109,33121,667,8405,27478,04,85208,85208
41407,35985,928,6602,34261,04,85209,85209
41073,29888,2954,19245,26158,04,85210,85210
37204,31730,1576,6036,41575,04,85212,85212
36916,32045,1285,5894,31894,04,85213,85213
16471,14944,301,1650,37082,04,85215,85215
43834,32569,1898,8255,40547,04,85224,85224
70356,52847,4785,23247,31310,04,85225,85225
39157,29605,2495,6794,45005,04,85226,85226
35640,28130,1222,6741,40624,04,85233,85233
49056,41879,1384,8950,37166,04,85234,85234
35040,27885,904,3093,41737,04,85248,85248
39618,31528,1716,3918,50508,04,85249,85249
17688,16099,289,1623,45711,04,85250,85250
41102,35256,863,8140,42005,04,85251,85251
18811,16875,267,1497,62304,04,85253,85253
47185,39409,639,3235,43445,04,85254,85254
43956,39450,445,2040,63319,04,85255,85255
6173,590,20,1076,16870,04,85256,85256
33392,28456,794,6873,36726,04,85257,85257
25755,22932,290,1250,53717,04,85258,85258
23364,20173,340,1849,53278,04,85259,85259
39861,35210,949,2957,48313,04,85260,85260
11872,11199,315,344,61017,04,85262,85262
2907,2875,0,35,51621,04,85263,85263
1345,376,1,175,31700,04,85264,85264
13253,12095,82,423,58553,04,85266,85266
25022,23801,89,1131,43631,04,85268,85268
66833,43042,3936,15043,19325,04,85281,85281
55664,39547,4154,13023,32607,04,85282,85282
51495,31617,4271,15583,33185,04,85283,85283
19909,15765,578,2597,52760,04,85284,85284
44885,32178,2517,8382,47693,04,85286,85286
47791,39152,2135,7821,43596,04,85295,85295
44564,37668,1824,7550,43074,04,85296,85296
33868,27339,1824,6079,44531,04,85297,85297
31593,27126,954,3819,49731,04,85298,85298
68579,51294,7094,43533,21525,04,85301,85301
40186,31358,2460,14121,26470,04,85302,85302
35142,24396,2883,19246,27365,04,85303,85303
28113,22417,1396,5740,30525,04,85304,85304
13370,9743,925,4921,36135,04,85305,85305
25520,21828,752,4860,30028,04,85306,85306
11108,7865,729,5277,27301,04,85307,85307
66706,56547,1651,9629,37055,04,85308,85308
678,425,140,47,22096,04,85309,85309
20267,17566,501,2942,41590,04,85310,85310
1207,1027,0,870,15581,04,85320,85320
4009,2314,2,1312,17951,04,85321,85321
670,627,1,306,23472,04,85322,85322
43968,30713,4945,27459,27696,04,85323,85323
2825,2741,0,135,23875,04,85324,85324
1288,1254,0,0,27229,04,85325,85325
63317,45578,5141,28163,29761,04,85326,85326
367,345,0,222,29472,04,85328,85328
30727,28421,264,1734,48149,04,85331,85331
1747,1685,0,0,25098,04,85332,85332
565,392,0,308,22772,04,85333,85333
1160,1122,0,482,19512,04,85334,85334
35333,26416,3393,16665,30183,04,85335,85335
510,331,0,510,14912,04,85336,85336
2626,1580,121,1453,23883,04,85337,85337
50122,38007,4140,17153,33886,04,85338,85338
47958,25488,8927,19514,33433,04,85339,85339
35316,27328,2396,9543,40600,04,85340,85340
0,0,0,0,,04,85341,85341
1637,1533,13,113,30283,04,85342,85342
205,205,0,74,28393,04,85343,85343
10495,6302,189,3853,22686,04,85344,85344
57351,44620,2469,20584,28906,04,85345,85345
4248,4122,0,388,16041,04,85346,85346
608,276,0,462,23724,04,85347,85347
2537,2497,0,438,18957,04,85348,85348
31488,23777,19,31418,17788,04,85349,85349
22593,16855,581,19526,20447,04,85350,85350
28528,27094,620,1017,24441,04,85351,85351
500,325,0,353,21719,04,85352,85352
42801,32720,3466,32049,30589,04,85353,85353
7719,6934,47,2427,24591,04,85354,85354
12998,10777,1212,2762,40413,04,85355,85355
5191,3614,1,2168,26225,04,85356,85356
408,293,11,201,18464,04,85357,85357
128,117,0,28,27059,04,85360,85360
6368,5796,69,878,28470,04,85361,85361
739,697,0,12,22180,04,85362,85362
6802,5305,332,2438,22476,04,85363,85363
74333,56349,2040,51351,23961,04,85364,85364
50865,38354,1663,21824,28679,04,85365,85365
22897,19650,229,5682,26815,04,85367,85367
290,100,0,151,21296,04,85371,85371
19360,17797,582,1409,30886,04,85373,85373
48430,42797,2385,8937,30878,04,85374,85374
29452,28179,625,344,30114,04,85375,85375
3333,3325,0,35,35404,04,85377,85377
47663,38243,3726,10483,35810,04,85379,85379
24997,21248,965,4469,35009,04,85381,85381
38890,34070,810,3978,37346,04,85382,85382
55327,46984,1331,6401,47808,04,85383,85383
10512,9326,299,2064,36928,04,85387,85387
30817,25667,2561,6096,39446,04,85388,85388
9314,8609,2,487,29710,04,85390,85390
39054,27068,4140,16140,33503,04,85392,85392
30491,23223,1883,6049,37428,04,85395,85395
20905,17753,760,5041,39324,04,85396,85396
12805,11304,157,4761,25943,04,85501,85501
1771,35,0,114,17940,04,85530,85530
323,323,0,0,40990,04,85531,85531
3361,3188,102,2028,25260,04,85533,85533
2753,2597,16,948,28371,04,85534,85534
0,0,0,0,,04,85535,85535
440,428,0,12,35806,04,85536,85536
4424,3723,12,2382,24189,04,85539,85539
3380,2902,91,1480,46250,04,85540,85540
21661,19801,178,1468,25410,04,85541,85541
3700,31,0,387,17304,04,85542,85542
3552,3255,11,1065,25683,04,85543,85543
2763,2660,0,109,31027,04,85544,85544
540,506,8,178,13597,04,85545,85545
20610,18584,607,8556,24321,04,85546,85546
5239,94,0,315,19310,04,85550,85550
447,433,5,317,23173,04,85551,85551
6671,6348,51,1615,27018,04,85552,85552
1791,1770,20,5,22217,04,85553,85553
581,543,0,36,21250,04,85554,85554
723,697,0,65,21673,04,85601,85601
9051,8312,73,1922,22637,04,85602,85602
6887,6116,59,2360,23046,04,85603,85603
540,505,0,298,17188,04,85605,85605
1067,1016,0,192,22778,04,85606,85606
15419,13850,183,13244,18208,04,85607,85607
4671,3631,750,2280,11494,04,85608,85608
340,340,0,123,52053,04,85609,85609
1071,998,8,338,26641,04,85610,85610
1032,999,0,78,25234,04,85611,85611
5309,3731,850,768,26767,04,85613,85613
23777,22857,228,3182,30548,04,85614,85614
9391,9035,73,1803,33598,04,85615,85615
5341,4353,194,782,23451,04,85616,85616
1128,1078,4,158,29018,04,85617,85617
1787,1514,0,1373,20080,04,85618,85618
41,41,0,0,28698,04,85619,85619
751,532,0,688,21463,04,85620,85620
22074,18719,284,20593,18843,04,85621,85621
6142,6032,4,162,35350,04,85622,85622
5190,4803,0,1391,27907,04,85623,85623
1289,1110,10,372,26090,04,85624,85624
2141,1949,3,525,20688,04,85625,85625
1077,955,0,989,17536,04,85626,85626
1350,1336,0,188,22371,04,85627,85627
25770,22858,537,10244,36618,04,85629,85629
1757,1740,0,242,20490,04,85630,85630
3718,3414,0,2117,23354,04,85631,85631
788,763,8,172,26291,04,85632,85632
41,36,0,5,,04,85633,85633
6569,301,6,269,17288,04,85634,85634
33947,26248,2319,9860,30424,04,85635,85635
1250,1235,7,156,32794,04,85637,85637
1783,1682,0,354,24737,04,85638,85638
174,174,0,101,36630,04,85640,85640
27078,23432,892,5163,41643,04,85641,85641
8913,8193,166,4170,24858,04,85643,85643
2480,2160,0,1841,21280,04,85645,85645
1404,1404,0,287,34573,04,85646,85646
19681,16612,0,17248,24480,04,85648,85648
15515,13377,512,3932,35771,04,85650,85650
19244,15880,119,5434,30650,04,85653,85653
0,0,0,0,,04,85654,85654
11482,9881,347,1567,38846,04,85658,85658
5234,4236,210,2061,27963,04,85701,85701
33065,27769,577,7063,31641,04,85704,85704
56314,37974,1949,26399,19041,04,85705,85705
55755,34409,1618,46814,20923,04,85706,85706
678,394,206,128,22423,04,85707,85707
3836,2601,208,641,38733,04,85708,85708
54489,44362,2840,15312,27470,04,85710,85710
40403,30180,2467,15511,25059,04,85711,85711
32708,25995,2376,8497,25049,04,85712,85712
47272,30997,2376,32409,20526,04,85713,85713
15084,9024,569,12339,18396,04,85714,85714
