disasterNumber,state,county,city,zipcode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id,county_type
1718,OK,Seminole,EARLSBORO,74840,2.0,1,1,0,2.0,1.0,1035.84,2,1,1035.84,0,0,0,623ecc45cbab24a500f10fbd,County)
1718,OK,Seminole,SASAKWA,74867,2.0,2,0,0,2.0,2.0,21906.199999999997,2,2,21906.199999999997,1,0,0,623ecc45cbab24a500f10fbf,County)
1718,OK,Seminole,WEWOKA,74884,5.0,4,1,0,4.0,1.0,2145.26,4,1,2145.26,3,0,0,623ecc45cbab24a500f10fc2,County)
1756,OK,Craig,WELCH,74369,15.0,12,3,0,13.0,1.0,828.0,13,1,828,4,0,0,623ecc45cbab24a500f11cc3,County)
1756,OK,Latimer,CLAYTON,74536,1.0,1,0,0,1.0,1.0,500.0,1,0,0,1,1,500,623ecc45cbab24a500f11cc4,County)
1756,OK,Latimer,KIAMICHI CHRISTIAN MISSION,74536,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc45cbab24a500f11cc5,County)
1756,OK,Latimer,TUSKAHOMA,74574,32.0,27,5,0,30.0,17.0,214882.83,29,14,189271.49,21,9,25611.34,623ecc45cbab24a500f11cc6,County)
1756,OK,Latimer,WILBURTON,74578,2.0,2,0,0,2.0,1.0,10129.37,2,1,1983,1,1,8146.37,623ecc45cbab24a500f11cc7,County)
1756,OK,Latimer,YANUSHA,74578,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc45cbab24a500f11cc8,County)
1756,OK,Ottawa,COMMERCE,74339,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc45cbab24a500f11ccb,County)
1756,OK,Ottawa,MIAMI,74354,24.0,20,4,0,22.0,10.0,132456.05,18,7,92332.3,15,5,40123.75,623ecc45cbab24a500f11ccc,County)
1756,OK,Pittsburg,EUFAULA,74432,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc45cbab24a500f11cd1,County)
1756,OK,Pittsburg,HARTSHORNE,74547,7.0,6,1,0,6.0,4.0,63856.17,6,4,58802,5,1,5054.17,623ecc45cbab24a500f11cd2,County)
1756,OK,Pittsburg,QUINTON,74561,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc45cbab24a500f11cd5,County)
1756,OK,Ottawa,BLUEJACKET,74333,2.0,2,0,0,2.0,2.0,1579.9399999999998,2,2,1469.95,2,1,109.99,623ecc45cbab24a500f11cc9,County)
1756,OK,Ottawa,CARDIN,74335,12.0,11,1,0,10.0,4.0,13942.12,9,4,7027.79,6,2,6914.33,623ecc45cbab24a500f11cca,County)
1756,OK,Ottawa,PICHER,74360,231.0,182,25,0,204.0,131.0,886270.1,187,107,316941.08,154,95,569329.02,623ecc45cbab24a500f11ccd,County)
1756,OK,Pittsburg,ALDERSON,74522,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc45cbab24a500f11ccf,County)
1756,OK,Pittsburg,KREBS,74554,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc45cbab24a500f11cd3,County)
1756,OK,Ottawa,QUAPAW,74363,86.0,78,8,0,80.0,28.0,136384.6,80,25,101288.81,23,5,35095.79,623ecc45cbab24a500f11cce,County)
1756,OK,Pittsburg,CROWDER,74430,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc45cbab24a500f11cd0,County)
1756,OK,Pittsburg,MCALESTER,74501,31.0,24,7,0,28.0,3.0,8298.6,28,3,8298.6,4,0,0,623ecc45cbab24a500f11cd4,County)
1820,OK,Carter,ARDMORE,73401,83.0,50,33,0,73.0,13.0,200715.36,69,11,180491.3,41,5,20224.059999999998,623ecc46cbab24a500f14213,County)
1820,OK,Carter,LOANGROVE,73443,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14214,County)
1820,OK,Carter,LONE GROVE,73433,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f14215,County)
1820,OK,Carter,LONGGROVE,73443,3.0,3,0,0,2.0,1.0,3006.11,1,0,0,2,1,3006.11,623ecc46cbab24a500f1421a,County)
1820,OK,Carter,TUSSY,73488,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f1421b,County)
1820,OK,Logan,EDMOND,73025,5.0,4,1,0,5.0,0.0,0.0,5,0,0,2,0,0,623ecc46cbab24a500f1421f,County)
1820,OK,Oklahoma,LUTHER,73054,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1422d,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73104,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f1422f,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73111,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f14232,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73114,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14233,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73117,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f14234,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73132,26.0,19,7,0,21.0,9.0,41439.9,15,6,30275,16,8,11164.9,623ecc46cbab24a500f14238,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73134,14.0,2,12,0,13.0,0.0,0.0,13,0,0,1,0,0,623ecc46cbab24a500f14239,County)
1820,OK,Carter,LONE GROVE,73443,136.0,74,62,0,116.0,64.0,933257.82,112,59,743811.24,79,32,189446.58,623ecc46cbab24a500f14216,County)
1820,OK,Carter,LONG GROVE,73401,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f14218,County)
1820,OK,Carter,WILSON,73463,6.0,5,1,0,5.0,1.0,12071.1,5,1,1178,1,1,10893.1,623ecc46cbab24a500f1421c,County)
1820,OK,Carter,LONG GROVE,73443,9.0,9,0,0,6.0,4.0,12893.01,3,2,2084,5,4,10809.01,623ecc46cbab24a500f14219,County)
1820,OK,Logan,LANGSTON,73050,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14222,County)
1820,OK,Oklahoma,ARCADIA,73007,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14224,County)
1820,OK,Oklahoma,CHOCTAW,73020,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f14226,County)
1820,OK,Oklahoma,EDMOND,73013,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1422a,County)
1820,OK,Oklahoma,OKLAHOMA,73135,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1422e,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73108,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14231,County)
1820,OK,Carter,LONEGROVE,73443,6.0,5,1,0,3.0,2.0,7007.43,3,2,2084,3,2,4923.43,623ecc46cbab24a500f14217,County)
1820,OK,Logan,GUTHRIE,73044,35.0,16,19,0,35.0,7.0,8590.45,33,6,8090.450000000001,11,1,500,623ecc46cbab24a500f14221,County)
1820,OK,Oklahoma,ARDMORE,73049,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc46cbab24a500f14225,County)
1820,OK,Oklahoma,DEL CITY,73115,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f14227,County)
1820,OK,Oklahoma,EDMOND,73003,2.0,0,2,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc46cbab24a500f14228,County)
1820,OK,Oklahoma,EDMOND,73025,14.0,8,6,0,12.0,1.0,159.99,12,0,0,4,1,159.99,623ecc46cbab24a500f1422b,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73118,2.0,0,2,0,2.0,0.0,0.0,1,0,0,2,0,0,623ecc46cbab24a500f14235,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73131,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f14237,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73142,2.0,2,0,0,2.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f1423a,County)
1820,OK,Oklahoma,WARR ACRES,73122,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f1423d,County)
1820,OK,Logan,COYLE,73027,4.0,4,0,0,4.0,2.0,2502.0,4,2,2502,0,0,0,623ecc46cbab24a500f1421d,County)
1820,OK,Logan,EDMOND,73003,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1421e,County)
1820,OK,Logan,EDMOND,73034,11.0,4,7,0,10.0,1.0,30300.0,10,1,30300,6,0,0,623ecc46cbab24a500f14220,County)
1820,OK,Logan,MERIDIAN,73058,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14223,County)
1820,OK,Oklahoma,EDMOND,73012,16.0,7,9,0,15.0,0.0,0.0,15,0,0,6,0,0,623ecc46cbab24a500f14229,County)
1820,OK,Oklahoma,EDMOND,73034,2.0,1,1,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc46cbab24a500f1422c,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73107,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f14230,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73127,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f14236,County)
1820,OK,Oklahoma,OKLAHOMA CITY,73162,3.0,2,1,0,3.0,0.0,0.0,2,0,0,2,0,0,623ecc46cbab24a500f1423b,County)
1820,OK,Oklahoma,SPENCER,73084,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f1423c,County)
1846,OK,Carter,COUNTY LINE,73425,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f149a4,County)
1846,OK,Carter,GRAHAM,73437,10.0,8,2,0,8.0,5.0,62345.1,8,5,34987.96,8,4,27357.14,623ecc46cbab24a500f149a6,County)
1846,OK,Carter,TATUMS,73481,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f149ae,County)
1846,OK,Cleveland,OKLAHOMA CITY,73165,26.0,20,6,0,24.0,2.0,38080.04,24,2,38080.04,13,0,0,623ecc46cbab24a500f149b2,County)
1846,OK,Grady,BRADLEY,73011,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f149b4,County)
1846,OK,Grady,LINDSAY,73052,2.0,1,1,0,2.0,0.0,0.0,1,0,0,2,0,0,623ecc46cbab24a500f149b5,County)
1846,OK,Lincoln,WELLSTON,74881,8.0,7,1,0,7.0,5.0,122110.0,7,5,122110,5,0,0,623ecc46cbab24a500f149b8,County)
1846,OK,Oklahoma,EDMOND,73034,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f149bc,County)
1846,OK,Oklahoma,OKLAHOMA CITY,73130,4.0,4,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc46cbab24a500f149c0,County)
1846,OK,Oklahoma,OKLAHOMA CITY,73165,1.0,1,0,0,1.0,1.0,30300.0,1,1,21881.2,1,1,8418.8,623ecc46cbab24a500f149c2,County)
1846,OK,Cleveland,LITTLE AXE,73026,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f149b1,County)
1846,OK,Cleveland,WANETTE,74878,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f149b3,County)
1846,OK,Grady,VERDEN,73092,1.0,1,0,0,1.0,1.0,30300.0,1,1,30300,1,0,0,623ecc46cbab24a500f149b6,County)
1846,OK,McClain,LINDSAY,73052,6.0,4,2,0,6.0,4.0,102057.53,6,4,84132.63,5,2,17924.9,623ecc46cbab24a500f149b9,County)
1846,OK,Murray,DAVIS,73030,8.0,7,1,0,6.0,5.0,70579.56,5,4,53628.630000000005,4,3,16950.93,623ecc46cbab24a500f149ba,County)
1846,OK,Oklahoma,CHOCTAW,73020,53.0,33,20,0,50.0,18.0,196413.19,45,18,142542.72,32,6,53870.47,623ecc46cbab24a500f149bb,County)
1846,OK,Oklahoma,MIDWEST CITY,73110,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f149bd,County)
1846,OK,Stephens,DUNCAN,73533,2.0,2,0,0,2.0,1.0,30300.0,2,1,30300,2,0,0,623ecc46cbab24a500f149c6,County)
1846,OK,Carter,ARDMORE,73401,10.0,6,4,0,7.0,4.0,101201.33,6,4,92078,6,1,9123.33,623ecc46cbab24a500f149a3,County)
1846,OK,Carter,FOX,73435,5.0,4,1,0,5.0,2.0,39331.64,5,2,32905,4,1,6426.64,623ecc46cbab24a500f149a5,County)
1846,OK,Carter,HEALDTON,73438,22.0,14,8,0,16.0,9.0,165956.81,16,8,155623.58,14,3,10333.23,623ecc46cbab24a500f149a7,County)
1846,OK,Carter,RATLIFF,73487,1.0,1,0,0,1.0,1.0,30300.0,1,1,30300,1,0,0,623ecc46cbab24a500f149a9,County)
1846,OK,Carter,RATLIFF CITY,73481,30.0,17,13,0,23.0,14.0,291459.75,18,13,281019.65,18,3,10440.1,623ecc46cbab24a500f149aa,County)
1846,OK,Carter,RATLIFFCITY,73481,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f149ab,County)
1846,OK,Carter,TATUMS,73487,21.0,18,3,0,19.0,11.0,148018.45,19,10,132201.63,12,4,15816.82,623ecc46cbab24a500f149af,County)
1846,OK,Lincoln,LUTHER,73054,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f149b7,County)
1846,OK,Payne,ORLANDO,73073,2.0,2,0,0,2.0,2.0,31341.12,2,2,31341.12,1,0,0,623ecc46cbab24a500f149c3,County)
1846,OK,Stephens,COMANCHE,73529,1.0,0,1,0,1.0,1.0,10358.46,1,1,1514,1,1,8844.46,623ecc46cbab24a500f149c4,County)
1846,OK,Carter,RATLIFF,73481,2.0,2,0,0,2.0,1.0,30300.0,2,1,30300,1,0,0,623ecc46cbab24a500f149a8,County)
1846,OK,Carter,TATUM,73487,4.0,4,0,0,3.0,3.0,50199.87,3,2,33245,3,2,16954.87,623ecc46cbab24a500f149ac,County)
1846,OK,Carter,TATUMS,73087,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f149ad,County)
1846,OK,Cleveland,LEXINGTON,73051,18.0,16,2,0,17.0,9.0,219664.65,16,9,212201.34,14,1,7463.31,623ecc46cbab24a500f149b0,County)
1846,OK,Oklahoma,MIDWEST CITY,73130,19.0,10,9,0,19.0,4.0,28368.3,19,3,19454.82,7,2,8913.48,623ecc46cbab24a500f149be,County)
1846,OK,Oklahoma,OKLAHOMA CITY,73020,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f149bf,County)
1846,OK,Oklahoma,OKLAHOMA CITY,73134,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f149c1,County)
1846,OK,Stephens,COUNTYLINE,73425,1.0,1,0,0,1.0,1.0,12571.63,1,1,1108,1,1,11463.63,623ecc46cbab24a500f149c5,County)
1846,OK,Stephens,VELMA,73491,20.0,18,2,0,17.0,11.0,214347.41,17,10,187450,16,3,26897.41,623ecc46cbab24a500f149c7,County)
1917,OK,Carter,ARDMORE,73401,14.0,12,2,0,13.0,4.0,22455.34,12,3,14130.689999999999,5,3,8324.65,623ecc46cbab24a500f15942,County)
1917,OK,Carter,RATLIFF CITY,73481,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f15945,County)
1917,OK,Carter,WILSON,73463,4.0,3,1,0,4.0,1.0,29900.0,4,1,23999.47,3,1,5900.53,623ecc46cbab24a500f15946,County)
1917,OK,Cleveland,NORMAN,73026,165.0,104,61,0,145.0,57.0,374584.38,138,42,350358.63,102,23,24225.75,623ecc46cbab24a500f1594f,County)
1917,OK,Cleveland,NORMAN,73071,29.0,17,12,0,25.0,1.0,67.65,22,1,67.65,10,0,0,623ecc46cbab24a500f15952,County)
1917,OK,Cleveland,OKLAHOMA CITY,73105,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f15954,County)
1917,OK,Cleveland,OKLAHOMA CITY,73160,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f15959,County)
1917,OK,Cleveland,OKLAHOMA CITY,73165,67.0,40,27,0,66.0,16.0,47670.95,65,11,27617.75,40,9,20053.2,623ecc46cbab24a500f1595a,County)
1917,OK,Creek,BRISTOW,74010,5.0,5,0,0,4.0,0.0,0.0,4,0,0,1,0,0,623ecc46cbab24a500f1595d,County)
1917,OK,Creek,SAPULPA,74066,3.0,2,1,0,2.0,2.0,2687.1800000000003,2,2,2483.2799999999997,1,1,203.9,623ecc46cbab24a500f15960,County)
1917,OK,Creek,TULSA,74132,4.0,1,3,0,4.0,1.0,4537.5,4,0,0,3,1,4537.5,623ecc46cbab24a500f15961,County)
1917,OK,Garvin,LINDSAY,73052,7.0,6,1,0,6.0,1.0,1303.24,6,1,1303.24,3,0,0,623ecc46cbab24a500f15963,County)
1917,OK,McIntosh,CHECOTAH,74426,32.0,26,6,0,27.0,11.0,58123.020000000004,27,10,57623.020000000004,9,1,500,623ecc46cbab24a500f15967,County)
1917,OK,Okfuskee,BOLEY,74829,57.0,52,5,0,49.0,18.0,48021.44,49,18,47817.03,18,1,204.41,623ecc46cbab24a500f1596c,County)
1917,OK,Okfuskee,BOLEY,74833,1.0,1,0,0,1.0,1.0,171.76,1,0,0,1,1,171.76,623ecc46cbab24a500f1596d,County)
1917,OK,Okfuskee,CASTLE,74833,10.0,10,0,0,10.0,4.0,7627.509999999999,10,4,7313.0199999999995,7,1,314.49,623ecc46cbab24a500f1596e,County)
1917,OK,Okfuskee,OKEMAH,74859,17.0,13,4,0,17.0,6.0,64610.07,17,6,62679.72,8,1,1930.35,623ecc46cbab24a500f15970,County)
1917,OK,Okfuskee,WELTY,74833,1.0,1,0,0,1.0,1.0,1560.0,1,1,1560,1,0,0,623ecc46cbab24a500f15973,County)
1917,OK,Oklahoma,EDMOND,73034,3.0,3,0,0,3.0,1.0,574.68,3,1,574.68,1,0,0,623ecc46cbab24a500f15979,County)
1917,OK,Oklahoma,HARRAH,73045,63.0,39,24,0,56.0,14.0,200160.33,53,12,167599.95,30,8,32560.379999999997,623ecc46cbab24a500f1597a,County)
1917,OK,Oklahoma,MIDWEST CITY,73110,8.0,4,4,0,8.0,0.0,0.0,3,0,0,7,0,0,623ecc46cbab24a500f1597c,County)
1917,OK,Oklahoma,NEWALLA,74857,33.0,17,16,0,32.0,7.0,34131.11,31,4,32873.82,13,3,1257.29,623ecc46cbab24a500f1597f,County)
1917,OK,Oklahoma,OKC,73119,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f15985,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73101,2.0,2,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc46cbab24a500f15989,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73117,9.0,7,2,0,7.0,0.0,0.0,7,0,0,2,0,0,623ecc46cbab24a500f15997,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73118,20.0,11,9,0,14.0,2.0,1000.0,12,0,0,10,2,1000,623ecc46cbab24a500f15998,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73150,77.0,32,45,0,75.0,8.0,17616.91,72,4,10149.83,36,6,7467.08,623ecc46cbab24a500f159a6,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73165,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f159a9,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73179,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f159aa,County)
1917,OK,Pottawatomie,MACOMB,74852,2.0,2,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc46cbab24a500f159af,County)
1917,OK,Pottawatomie,MAUD,74854,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f159b0,County)
1917,OK,Pottawatomie,MCLOUD,74851,7.0,4,3,0,6.0,4.0,46944.67,5,4,32612.49,3,1,14332.18,623ecc46cbab24a500f159b2,County)
1917,OK,Seminole,MAUD,74854,3.0,3,0,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc46cbab24a500f159bb,County)
1917,OK,Cleveland,MCLOUD,74851,3.0,2,1,0,3.0,0.0,0.0,3,0,0,0,0,0,623ecc46cbab24a500f15949,County)
1917,OK,Cleveland,MOORE,73160,106.0,50,56,0,100.0,13.0,10249.529999999999,88,8,8404.66,44,5,1844.87,623ecc46cbab24a500f1594a,County)
1917,OK,Cleveland,MOORE,73170,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1594b,County)
1917,OK,Cleveland,NORMAN,73069,7.0,3,4,0,3.0,0.0,0.0,3,0,0,1,0,0,623ecc46cbab24a500f15951,County)
1917,OK,Cleveland,NORMAN,73072,5.0,2,3,0,4.0,0.0,0.0,4,0,0,1,0,0,623ecc46cbab24a500f15953,County)
1917,OK,Cleveland,OKLAHOMA CITY,73135,16.0,10,6,0,15.0,3.0,7356.22,15,1,1856.22,8,2,5500,623ecc46cbab24a500f15955,County)
1917,OK,Creek,KIEFER,74041,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1595e,County)
1917,OK,Creek,MANNFORD,74044,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f1595f,County)
1917,OK,Garvin,ELMORE CITY,73433,1.0,1,0,0,1.0,1.0,525.88,1,1,525.88,0,0,0,623ecc46cbab24a500f15962,County)
1917,OK,Garvin,WYNNEWOOD,73098,2.0,2,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f15966,County)
1917,OK,McIntosh,COUNCIL HILL,74428,6.0,4,2,0,6.0,3.0,11482.96,6,3,11482.96,4,0,0,623ecc46cbab24a500f15968,County)
1917,OK,McIntosh,HENRYETTA,74437,4.0,4,0,0,4.0,1.0,3084.47,4,1,3084.47,2,0,0,623ecc46cbab24a500f1596a,County)
1917,OK,Okfuskee,CLEARVIEW,74880,13.0,11,2,0,11.0,5.0,26452.35,11,5,18717.13,8,2,7735.22,623ecc46cbab24a500f1596f,County)
1917,OK,Okfuskee,PADEN,74860,1.0,1,0,0,1.0,1.0,719.49,1,0,0,1,1,719.49,623ecc46cbab24a500f15971,County)
1917,OK,Oklahoma,LUTHER,73054,3.0,3,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc46cbab24a500f1597b,County)
1917,OK,Oklahoma,MIDWEST CITY,73130,2.0,0,2,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc46cbab24a500f1597d,County)
1917,OK,Oklahoma,NORMAN,73026,1.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc46cbab24a500f15983,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73104,3.0,3,0,0,3.0,0.0,0.0,3,0,0,0,0,0,623ecc46cbab24a500f1598b,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73105,9.0,5,4,0,8.0,0.0,0.0,8,0,0,2,0,0,623ecc46cbab24a500f1598c,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73107,7.0,3,4,0,5.0,0.0,0.0,4,0,0,2,0,0,623ecc46cbab24a500f1598e,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73109,4.0,1,3,0,4.0,0.0,0.0,2,0,0,2,0,0,623ecc46cbab24a500f15990,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73112,29.0,13,16,0,26.0,2.0,1824.0,22,1,1324,18,1,500,623ecc46cbab24a500f15993,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73114,125.0,80,45,0,112.0,10.0,17330.77,99,5,10330.77,77,5,7000,623ecc46cbab24a500f15994,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73115,4.0,4,0,0,3.0,0.0,0.0,3,0,0,1,0,0,623ecc46cbab24a500f15995,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73119,5.0,4,1,0,5.0,0.0,0.0,4,0,0,1,0,0,623ecc46cbab24a500f15999,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73134,2.0,2,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f159a0,County)
1917,OK,Oklahoma,OKLAHOMA CITY,73135,25.0,11,14,0,22.0,1.0,452.4,21,1,452.4,7,0,0,623ecc46cbab24a500f159a1,County)
1917,OK,Oklahoma,WARR ACRES,73122,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f159ac,County)
1917,OK,Pottawatomie,EARLSBORO,74840,47.0,33,14,0,43.0,20.0,256909.75,42,17,235277.73,29,9,21632.02,623ecc46cbab24a500f159ae,County)
1917,OK,Pottawatomie,SHAWNEE,74801,90.0,52,38,0,75.0,13.0,93812.06,72,11,91369.14,41,4,2442.92,623ecc46cbab24a500f159b5,County)
1917,OK,Pottawatomie,SHAWNEE,74802,2.0,1,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc46cbab24a500f159b6,County)
1917,OK,Pottawatomie,TECUMSEH,74873,215.0,133,82,0,196.0,43.0,131829.82,187,33,105626.22,98,20,26203.6,623ecc46cbab24a500f159b8,County)
1917,OK,Seminole,SEMINOLE,74868,125.0,86,39,0,115.0,42.0,198953.82,114,36,178495.83,74,14,20457.989999999998,623ecc46cbab24a500f159bd,County)
1917,OK,Carter,HEALDTON,73438,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f15943,County)
1917,OK,Carter,LONE GROVE,73443,2.0,2,0,0,2.0,1.0,7056.64,2,1,7056.64,1,0,0,623ecc46cbab24a500f15944,County)
1917,OK,Cleveland,CHOCTAW,73020,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc46cbab24a500f15947,County)
1917,OK,Cleveland,NOBLE,73068,51.0,42,9,0,45.0,29.0,416036.57,45,28,383900.1,30,10,32136.469999999998,623ecc46cbab24a500f1594d,County)
1917,OK,Cleveland,NORMAN,73019,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f1594e,County)
1917,OK,Cleveland,NORMAN,73068,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc46cbab24a500f15950,County)
1917,OK,Cleveland,OKLAHOMA CITY,73139,2.0,1,1,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc46cbab24a500f15956,County)
1917,OK,Cleveland,OKLAHOMA CITY,73150,6.0,2,4,0,4.0,3.0,31134.88,4,2,25132.06,2,2,6002.82,623ecc46cbab24a500f15957,County)
